       785         703         701
       708         324         706
       783         705         703
       710         360         708
       781         707         705
       712         396         710
       779         709         707
       714         432         712
       777         711         709
       716         468         714
       775         713         711
       718         504         716
       773         715         713
       720         540         718
       771         717         715
       722         576         720
       769         719         717
       724         612         722
       767         721         719
       726         648         724
       765         723         721
       688         728         726
       763         725         723
       686         730         728
       725         727         647
       684         732         730
       727         729         645
       682         734         732
       729         731         643
       680         736         734
       731         733         641
       678         738         736
       733         735         639
       676         740         738
       735         737         637
       674         742         740
       737         739         635
       672         744         742
       739         741         633
       670         746         744
       741         743         631
       668         748         746
       743         745         629
       666         750         748
       745         747         627
       664         752         750
       747         749         625
       662         754         752
       749         751         623
       660         756         754
       751         753         621
       658         758         756
       753         755         619
       656         760         758
       755         757         617
       654         762         760
       757         759         615
       652         764         762
       759         761         613
       650         726         764
       761         763         765
       764         724         766
       613         765         767
       766         722         768
       577         767         769
       768         720         770
       541         769         771
       770         718         772
       505         771         773
       772         716         774
       469         773         775
       774         714         776
       433         775         777
       776         712         778
       397         777         779
       778         710         780
       361         779         781
       780         708         782
       325         781         783
       782         706         784
       289         783         785
       784         704         786
       253         785         787
       786         702         788
       217         787         789
       788         700         790
       181         789         791
       790         698         792
       145         791         793
       792         696         794
       109         793         795
       794         694         796
        73         795         797
       796         692         798
        37         797         799
       798         690         800
         1         799         649
