  1.2618061284413815e+00    2.7896065144006914e+00   -2.9234854675154556e+00    1.7627201021525933e+00
 -2.0589360837487503e+00    3.2506567687643861e+00   -3.4556143886883426e+00    6.9451026543901107e-01
  3.1244675986437070e-01   -3.3697763088940329e+00    3.0824729436817093e+00   -7.1996042807364091e-01
 -3.5920987506171089e+00    3.0605026976419571e+00   -1.7588465145558552e+00   -1.1842323568654669e+00
 -3.4147333035134175e+00    3.6124271707689981e-01    1.0353645783262042e+00   -3.0062036583408362e+00
 -1.5648538673260590e-01   -3.1146059859676845e+00    2.9441201899853437e+00   -1.9523085787307632e+00
 -6.1965970282101968e-01    3.6924689485038864e+00   -3.4306262596140882e+00    2.3145267290113956e+00
 -3.7745611543636088e+00    1.0428004205200008e+00    1.6232837870254813e+00   -3.3695040522507900e+00
 -1.8307449527437241e+00    2.8870050950650605e+00   -3.1540036574660402e+00   -2.7118814197915836e-01
  9.5247352940094632e-01    1.8976617510157361e+00   -3.0886373454582694e+00    2.9370089423358183e+00
 -9.5477493044206174e-01   -2.2124530136123561e+00    3.0850754696740075e+00   -3.4242110228544287e+00
  6.6148933145279365e-01   -3.3381473622192339e+00    3.2581393236894498e+00   -3.5743699925644934e-01
 -2.5378851870591261e+00   -6.8681733471932210e-02    2.7503137780878708e+00   -3.9005666930580514e+00
  2.9730970654826385e+00   -3.1884817888607788e+00    3.0466978728419734e+00    2.9950707518098496e-01
  2.5698772130429957e+00    6.3960978682769329e-02   -9.3342557961043848e-01    3.6324660210762056e+00
 -8.1957548681791961e-02    3.3415532107738755e+00   -3.1170622062790398e+00    1.8557927238760716e+00
 -8.4830988037230104e-01   -2.8523947938938141e+00    2.9631596769824982e+00   -1.6013555992869040e+00
  2.7919545417595715e+00   -3.6678607434373025e+00    1.8124743450832446e+00    1.2470797137369547e+00
 -3.4600359643320022e-01   -3.0844718627455388e+00    2.8793861529259521e+00   -1.7130178928253492e+00
  4.1276417960252854e-01    2.6782442111919207e+00   -3.2076782647201041e+00    1.5035861701301294e+00
  3.2457099446189219e+00    7.7237267290242731e-02   -1.7893800205879087e+00    2.9375374283269009e+00
